site;core;ecosystem;species;compresion;mind;maxd;dbd;om;oc;age
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;12.5;20;25;1.257818182;2.833188783;;
Sg_08;Sg_08_01;Seagrass;Cymodocea nodosa;12.5;25;30;1.260727273;2.740121142;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;8.333333333;0;10;1.329090909;2.43502052;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;8.333333333;10;15;1.374909091;2.353874636;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;8.333333333;15;20;1.371272727;1.935826041;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;8.333333333;20;25;1.294181818;2.05113796;;
Sg_08;Sg_08_02;Seagrass;Cymodocea nodosa;8.333333333;25;30;1.313090909;2.852395458;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;6.097560976;0;10;1.355272727;2.307485914;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;6.097560976;10;15;1.324;2.3070585;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;6.097560976;15;20;1.216363636;2.511210762;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;6.097560976;20;25;1.263636364;2.589928058;;
Sg_08;Sg_08_03;Seagrass;Cymodocea nodosa;6.097560976;25;30;1.355272727;2.844110545;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;6.849315068;0;10;1.334909091;2.397166984;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;6.849315068;10;15;1.255636364;2.606429192;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;6.849315068;15;20;1.185090909;2.761583308;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;6.849315068;20;25;1.229818182;2.631578947;;
Sg_08;Sg_08_04;Seagrass;Cymodocea nodosa;6.849315068;25;30;1.277454545;2.476515798;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;6.944444444;0;10;1.070545455;2.717391304;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;6.944444444;10;15;1.076727273;3.208375549;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;6.944444444;15;20;1.094909091;3.287944205;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;6.944444444;20;25;1.137454545;3.260869565;;
Sg_08;Sg_08_05;Seagrass;Cymodocea nodosa;6.944444444;25;30;1.023272727;2.914001421;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;7.614213198;0;10;1.132727273;3.017656501;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;7.614213198;10;15;0.946909091;3.571428571;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;7.614213198;15;20;1.089090909;3.572621035;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;7.614213198;20;25;1.245818182;2.772913018;;
Sg_08;Sg_08_06;Seagrass;Cymodocea nodosa;7.614213198;25;30;1.239636364;2.933411558;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;3.112033195;0;10;1.140727273;2.932738285;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;3.112033195;10;15;1.151272727;2.874289324;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;3.112033195;15;20;1.061090909;2.87868403;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;3.112033195;20;25;1.039272727;3.289013296;;
Sg_08;Sg_08_07;Seagrass;Cymodocea nodosa;3.112033195;25;30;1.024727273;2.803406671;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;3.211991435;0;10;1.026545455;3.861140631;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;3.211991435;10;15;1.292363636;2.898142938;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;3.211991435;15;20;1.179272727;2.744372495;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;3.211991435;20;25;1.284363636;2.661381653;;
Sg_08;Sg_08_08;Seagrass;Cymodocea nodosa;3.211991435;25;30;1.262181818;2.592912705;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;3.318584071;0;10;1.137090909;2.590342181;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;3.318584071;10;15;1.146545455;2.600697748;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;3.318584071;15;20;1.158545455;2.60514752;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;3.318584071;20;25;1.111272727;2.715968586;;
Sg_08;Sg_08_09;Seagrass;Cymodocea nodosa;3.318584071;25;30;1.229818182;2.276759314;;
Sg_09;Sg_09_01;Seagrass;Cymodocea nodosa;3.432494279;0;10;1.799272727;0.505254648;;
Sg_09;Sg_09_01;Seagrass;Cymodocea nodosa;3.432494279;10;15;1.959272727;0.779510022;;
Sg_09;Sg_09_01;Seagrass;Cymodocea nodosa;3.432494279;15;20;1.948363636;0.7652109;;
Sg_09;Sg_09_01;Seagrass;Cymodocea nodosa;3.432494279;20;25;1.943636364;0.879326473;;
Sg_09;Sg_09_01;Seagrass;Cymodocea nodosa;3.432494279;25;30;1.968;0.7390983;;
Sg_09;Sg_09_02;Seagrass;Cymodocea nodosa;24.62962963;0;10;1.921818182;0.983916746;;
Sg_09;Sg_09_02;Seagrass;Cymodocea nodosa;24.62962963;10;15;1.900727273;0.97570308;;
Sg_09;Sg_09_02;Seagrass;Cymodocea nodosa;24.62962963;15;20;2.108727273;1.051905501;;
Sg_09;Sg_09_02;Seagrass;Cymodocea nodosa;24.62962963;20;25;1.909818182;1.104341203;;
Sg_09;Sg_09_02;Seagrass;Cymodocea nodosa;24.62962963;25;30;1.984;0.916422287;;
Sg_09;Sg_09_03;Seagrass;Cymodocea nodosa;0;0;10;1.660727273;0.853952266;;
Sg_09;Sg_09_03;Seagrass;Cymodocea nodosa;0;10;15;1.610545455;1.44502145;;
Sg_09;Sg_09_03;Seagrass;Cymodocea nodosa;0;15;20;1.969454545;0.79394387;;
Sg_09;Sg_09_03;Seagrass;Cymodocea nodosa;0;20;25;1.876363636;1.531007752;;
Sg_09;Sg_09_03;Seagrass;Cymodocea nodosa;0;25;30;2.056363636;1.308576481;;
Sg_09;Sg_09_04;Seagrass;Cymodocea nodosa;2.512562814;0;10;1.685090909;1.29477773;;
Sg_09;Sg_09_04;Seagrass;Cymodocea nodosa;2.512562814;10;15;1.695272727;1.48005148;;
Sg_09;Sg_09_04;Seagrass;Cymodocea nodosa;2.512562814;15;20;1.557454545;1.751109036;;
Sg_09;Sg_09_04;Seagrass;Cymodocea nodosa;2.512562814;20;25;1.776727273;1.575931232;;
Sg_09;Sg_09_04;Seagrass;Cymodocea nodosa;2.512562814;25;30;1.714181818;1.315231226;;
Sg_09;Sg_09_05;Seagrass;Cymodocea nodosa;3.937007874;0;10;1.929454545;0.998869205;;
Sg_09;Sg_09_05;Seagrass;Cymodocea nodosa;3.937007874;10;15;1.804727273;1.148498892;;
Sg_09;Sg_09_05;Seagrass;Cymodocea nodosa;3.937007874;15;20;1.771272727;1.149661261;;
Sg_09;Sg_09_05;Seagrass;Cymodocea nodosa;3.937007874;20;25;1.908727273;1.009716136;;
Sg_09;Sg_09_05;Seagrass;Cymodocea nodosa;3.937007874;25;30;1.968727273;0.886590321;;
Sg_09;Sg_09_06;Seagrass;Cymodocea nodosa;2.702702703;0;10;1.58;1.542002301;;
Sg_09;Sg_09_06;Seagrass;Cymodocea nodosa;2.702702703;10;15;1.816363636;1.221221221;;
Sg_09;Sg_09_06;Seagrass;Cymodocea nodosa;2.702702703;15;20;1.904727273;0.897289042;;
Sg_09;Sg_09_06;Seagrass;Cymodocea nodosa;2.702702703;20;25;1.795272727;1.27607859;;
Sg_09;Sg_09_06;Seagrass;Cymodocea nodosa;2.702702703;25;30;2.084;0.907346013;;
Sg_09;Sg_09_07;Seagrass;Cymodocea nodosa;2.873563218;0;10;1.928363636;1.018291533;;
Sg_09;Sg_09_07;Seagrass;Cymodocea nodosa;2.873563218;10;15;1.867636364;0.934579439;;
Sg_09;Sg_09_07;Seagrass;Cymodocea nodosa;2.873563218;15;20;1.979272727;0.845122175;;
Sg_09;Sg_09_07;Seagrass;Cymodocea nodosa;2.873563218;20;25;1.566545455;1.323119777;;
Sg_09;Sg_09_07;Seagrass;Cymodocea nodosa;2.873563218;25;30;1.845818182;0.886524823;;
Sg_09;Sg_09_08;Seagrass;Cymodocea nodosa;1.507537688;0;10;2.094181818;0.694565029;;
Sg_09;Sg_09_08;Seagrass;Cymodocea nodosa;1.507537688;10;15;1.929818182;0.866779725;;
Sg_09;Sg_09_08;Seagrass;Cymodocea nodosa;1.507537688;15;20;1.865818182;0.974468914;;
Sg_09;Sg_09_08;Seagrass;Cymodocea nodosa;1.507537688;20;25;1.894909091;0.959508732;;
Sg_09;Sg_09_08;Seagrass;Cymodocea nodosa;1.507537688;25;30;1.774181818;1.270752203;;
Sg_09;Sg_09_09;Seagrass;Cymodocea nodosa;2.538071066;0;10;;;;
Sg_09;Sg_09_09;Seagrass;Cymodocea nodosa;2.538071066;10;15;1.844;1.222638533;;
Sg_09;Sg_09_09;Seagrass;Cymodocea nodosa;2.538071066;15;20;1.837090909;1.385589865;;
Sg_09;Sg_09_09;Seagrass;Cymodocea nodosa;2.538071066;20;25;1.904363636;1.37483292;;
Sg_09;Sg_09_09;Seagrass;Cymodocea nodosa;2.538071066;25;30;1.981454545;0.972655533;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;0;2;1.322261796;;0.3;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;2;4;1.573180814;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;4;6;1.430193683;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;6;8;1.402727155;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;8;10;1.273726765;;0.3;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;10;12;1.636719095;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;12;14;1.432065514;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;14;16;1.434288314;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;16;18;1.429478747;;0.2;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;18;20;1.428542831;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;20;25;1.585862472;;0;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;25;30;1.567710906;;;
Sg_10;Sg_10_01;Seagrass;Zostera noltii;2.732240437;30;35;1.68044716;;0;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;0;2;1.243062524;;0.356143268;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;2;4;1.500309372;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;4;6;1.414283115;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;6;8;1.425696087;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;8;10;1.755515404;;0.238146847;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;10;12;1.56278175;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;2.958579882;12;14;1.482760952;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;;14;16;1.393303003;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;;16;18;1.423811257;;0.471287619;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;;18;20;1.507692708;;;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;;20;25;1.303366697;;1.171804511;
Sg_10;Sg_10_02;Seagrass;Zostera noltii;;25;37;0.902250964;;0.302501206;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;0;1;0.466109739;;15.38474457;7.889252953
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;1;2;0.360484076;;;21.8799662
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;2;3;1.022072533;;;45.28076199
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;3;4;1.46655453;;1.440101954;75.87536968
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;4;5;1.44266268;;;85.55128542
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;5;6;1.199064604;;;94.33754261
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;6;7;1.656025478;;1.012321341;103.8334341
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;7;8;1.387027688;;;113.9544818
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;8;9;1.639568959;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;9;10;1.351436891;;0.628739003;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;10;11;1.745847394;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;11;12;1.419472767;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;12;13;1.644716496;;0.556365403;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;13;14;1.59433303;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;14;15;1.357806317;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;15;16;1.63410945;;0.61272217;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;16;17;1.665384635;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;17;18;1.27944937;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;18;19;1.769765241;;0.427719298;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;19;20;1.687352658;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;20;21;1.270168205;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;21;22;1.57722657;;0.491618161;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;22;23;1.654075653;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;23;24;1.515794099;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;24;25;1.233277525;;0.320595823;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;25;26;1.744391525;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;26;27;1.171731052;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;27;28;1.435475664;;0.167823527;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;28;29;1.584104288;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;29;30;1.279541698;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;30;31;1.633135875;;0.219901602;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;31;32;1.29475033;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;32;33;1.663745588;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;33;34;1.281919147;;0.430548303;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;34;35;1.80807413;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;35;36;1.234227777;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;36;37;1.652114167;;0.25737754;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;37;38;1.453232066;;;
Sm_07;Sm_07_01;Salt Marsh;Mixed Salt Marsh;4.032258065;38;39;1.602666617;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;0;2;0.323060185;;13.23345882;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;2;4;0.505732744;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;4;6;1.152008579;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;6;8;1.466268296;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;8;10;1.432991291;;0.850872818;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;10;12;1.522904199;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;12;14;1.335032107;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;14;16;1.511517223;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;16;18;1.367906148;;0.465240905;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;18;20;1.114974912;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;20;22;1.463343559;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;22;24;1.184674639;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;24;26;1.770609905;;0.235972197;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;26;28;1.516534772;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;28;30;1.311322241;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;30;32;1.301911088;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;32;34;1.451514624;;1.101191386;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;34;36;1.486078513;;;
Sm_07;Sm_07_02;Salt Marsh;Mixed Salt Marsh;0;36;37;1.891434291;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;0;2;0.267737164;;18.02083333;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;2;4;0.498193423;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;4;6;0.871870792;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;6;8;1.072533732;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;8;10;1.458118029;;1.031309298;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;10;12;1.524750032;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;12;14;1.515273885;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;14;16;1.454036397;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;16;18;1.613428051;;0.560553633;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;18;20;1.603348127;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;20;22;1.595717814;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;22;24;1.330892648;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;24;26;1.508768639;;0.297812034;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;26;28;1.434922286;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;28;30;1.393676998;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;30;32;1.567198381;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;32;34;1.539406882;;;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;34;36;1.635975191;;0.255623951;
Sm_07;Sm_07_03;Salt Marsh;Mixed Salt Marsh;2.590673575;36;39;1.357750088;;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;0;2;0.522771429;8.48886706;;0
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;2;4;0.797866667;5.51267538;;16.05458559
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;4;6;0.496523077;10.33352612;;32.10917118
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;6;8;0.545342857;7.809419496;;48.16375677
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;8;10;0.487938462;11.90452804;;64.21834236
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;10;12;0.95165;2.607481404;;80.27292796
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;12;14;1.171146667;1.425045777;;96.32751355
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;14;16;1.010275;1.258595437;;112.3820991
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;16;18;1.3836;1.27360207;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;18;20;1.405711111;0.545197336;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;20;22;1.41512;0.856932244;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;22;24;1.3873;0.179629442;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;24;26;1.37418;0.753595587;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;26;28;1.36602;0.576716541;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;28;30;1.31208;0.674471664;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;30;32;1.353577778;0.25111195;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;32;34;1.284044444;0.554739446;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;34;36;1.350755556;0.365910452;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;36;38;1.387333333;0.69762488;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;38;40;1.3764;0.240777492;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;40;42;1.42458;0.297040315;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;42;44;1.37138;0.327748383;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;44;46;1.24586;0.383877159;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;46;48;1.258422222;0.291898049;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;48;50;1.45404;0.352244623;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;50;52;1.308070588;0.23318029;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;52;54;1.48416;0.218367099;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;54;56;1.2359;0.259538022;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;56;58;1.363422222;0.276944759;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;58;60;1.3304;0.551143081;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;60;62;1.309636364;0.269481872;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;62;64;0.97332;0.242805015;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;64;66;1.4539;0.186547829;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;66;68;1.28224;0.159988038;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;68;70;1.40618;0.378430979;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;70;72;1.3187;0.145571444;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;72;74;1.33828;0.377460232;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;74;76;1.248315789;1.313945939;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;76;78;1.36366;0.719689165;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;78;80;1.39542;0.450664478;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;80;82;1.478222222;0.417084547;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;82;84;1.42918;0.404784326;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;84;86;1.396704762;0.412232768;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;86;88;1.42234;0.955871125;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;88;90;1.325036364;0.262654877;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;90;92;1.513311111;0.677127801;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;92;94;1.399911111;0.667211984;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;94;96;1.409511111;1.294390972;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;96;98;1.367511111;0.854826824;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;98;100;1.315873684;0.794277337;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;100;102;1.293058824;0.877016314;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;102;104;1.37356;1.211926055;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;104;106;1.385747368;1.008525189;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;106;108;1.4586;1.489096783;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;108;110;1.33084;0.846090038;;
Mg_02;Mg_02_01;Mangrove;Avicena;2.5;110;112;1.249835294;1.80108293;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;0;5;1.257685949;1.504411977;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;5;10;1.611085306;1.166034227;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;10;15;1.621479405;1.012150312;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;15;20;1.689041047;1.156298785;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;20;30;1.689041047;1.253618566;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;30;40;1.527932516;1.349653279;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;40;50;1.683843998;1.423097975;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;50;60;1.585100059;1.30010264;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;60;70;1.504545794;1.136517999;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;70;80;1.559114813;1.061161489;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;80;90;1.403203331;1.161744081;;
Sg_11;Sg_11_01;Seagrass;Cymodocea nodosa;5.154639175;90;100;1.410998905;1.012029788;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;0;5;1.096577418;1.327628679;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;5;10;1.366823986;1.263091082;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;10;15;1.585100059;3.245128699;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;15;20;1.57990301;1.360208612;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;20;30;1.61888088;1.518090361;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;30;40;1.566910387;1.182224844;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;40;50;1.491553171;1.450766324;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;50;60;1.444779726;1.218387941;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;60;70;1.439582677;0.708326775;;
Sg_11;Sg_11_02;Seagrass;Cymodocea nodosa;9.259259259;70;80;1.481159072;0.663223977;;
